id,url,createdTime,likesCount,commentsCount,sharesCount,authorId,authorName,type
163576114113950_215865628884998,https://www.facebook.com/163576114113950/posts/215865628884998,2017-02-04T21:32:15+0000,699,45,0,1005355862860275,Ryan Duane Eason,photo
163576114113950_218215311983363,https://www.facebook.com/163576114113950/posts/218215311983363,2017-02-08T20:56:55+0000,623,23,0,1096826327047325,Evan Omo,photo
163576114113950_218799241924970,https://www.facebook.com/163576114113950/posts/218799241924970,2017-02-09T15:01:45+0000,125,9,0,1108939395806823,Saira Shahid,photo
163576114113950_217608475377380,https://www.facebook.com/163576114113950/posts/217608475377380,2017-02-07T20:47:40+0000,346,20,0,1053309491399174,Simone Frank,photo
163576114113950_218313108640250,https://www.facebook.com/163576114113950/posts/218313108640250,2017-02-09T00:29:48+0000,392,11,0,1183307495120934,Rudy Klicek,photo
163576114113950_217111715427056,https://www.facebook.com/163576114113950/posts/217111715427056,2017-02-07T01:45:45+0000,1543,55,0,10209628831710184,Marshall Briggs,photo
163576114113950_217824662022428,https://www.facebook.com/163576114113950/posts/217824662022428,2017-02-08T06:13:16+0000,563,48,0,1204198862995461,Diana Tejeda,photo
163576114113950_217826415355586,https://www.facebook.com/163576114113950/posts/217826415355586,2017-02-08T06:16:55+0000,77,13,0,10205372942780030,Hubert Liu,photo
163576114113950_217730695365158,https://www.facebook.com/163576114113950/posts/217730695365158,2017-02-08T02:55:11+0000,1009,31,0,1005355862860275,Ryan Duane Eason,photo
163576114113950_218583628613198,https://www.facebook.com/163576114113950/posts/218583628613198,2017-02-09T09:10:33+0000,36,1,0,1429657227064241,Shawn Tyler Schwartz,photo
163576114113950_217112642093630,https://www.facebook.com/163576114113950/posts/217112642093630,2017-02-07T01:50:11+0000,775,86,0,1681466815455378,River Sween,photo
163576114113950_217758888695672,https://www.facebook.com/163576114113950/posts/217758888695672,2017-02-08T04:01:12+0000,161,9,0,1057680690959816,Christopher Phung,status
163576114113950_217600615378166,https://www.facebook.com/163576114113950/posts/217600615378166,2017-02-07T20:27:58+0000,1861,70,0,10207767000644772,Behrouz Amirbadvy,photo
163576114113950_217915435346684,https://www.facebook.com/163576114113950/posts/217915435346684,2017-02-08T09:52:03+0000,63,2,0,669335439908428,Harvey Wang,photo
163576114113950_217574698714091,https://www.facebook.com/163576114113950/posts/217574698714091,2017-02-07T19:28:38+0000,196,9,0,10153930608113718,Brenda Asilnejad,photo
163576114113950_217645192040375,https://www.facebook.com/163576114113950/posts/217645192040375,2017-02-07T22:43:25+0000,137,8,0,507486682753079,Alejandro Núñez Gutiérrez,photo
163576114113950_217920045346223,https://www.facebook.com/163576114113950/posts/217920045346223,2017-02-08T10:06:30+0000,136,11,0,10153342403085345,Wali Kamal,photo
163576114113950_217213335416894,https://www.facebook.com/163576114113950/posts/217213335416894,2017-02-07T06:03:36+0000,1761,88,0,1257945814251458,Eric Reynoso,photo
163576114113950_217647408706820,https://www.facebook.com/163576114113950/posts/217647408706820,2017-02-07T22:50:50+0000,538,47,0,868767346576473,Adrian Figueroa,photo
163576114113950_217896428681918,https://www.facebook.com/163576114113950/posts/217896428681918,2017-02-08T09:02:56+0000,202,14,0,507486682753079,Alejandro Núñez Gutiérrez,photo
163576114113950_217741018697459,https://www.facebook.com/163576114113950/posts/217741018697459,2017-02-08T03:21:22+0000,299,13,0,10205745996748758,Vanessa Castro,photo
163576114113950_217851205353107,https://www.facebook.com/163576114113950/posts/217851205353107,2017-02-08T07:20:37+0000,1786,91,0,10207194550211899,Gina H Kim,photo
163576114113950_218449605293267,https://www.facebook.com/163576114113950/posts/218449605293267,2017-02-09T04:58:26+0000,12,0,0,1263826413633374,Daniel Sarkissian,photo
163576114113950_216925948778966,https://www.facebook.com/163576114113950/posts/216925948778966,2017-02-06T17:33:24+0000,243,19,0,1024765097562840,Selvam Sendhil,photo
163576114113950_217152592089635,https://www.facebook.com/163576114113950/posts/217152592089635,2017-02-07T03:53:20+0000,867,116,0,874968159286723,Hans Moravec,photo
163576114113950_217160165422211,https://www.facebook.com/163576114113950/posts/217160165422211,2017-02-07T04:14:15+0000,586,67,0,1153287261350821,Jake Benowitz,photo
163576114113950_217628325375395,https://www.facebook.com/163576114113950/posts/217628325375395,2017-02-07T21:51:32+0000,453,6,0,1681466815455378,River Sween,photo
163576114113950_218206058650955,https://www.facebook.com/163576114113950/posts/218206058650955,2017-02-08T20:28:17+0000,65,3,0,1615701615111368,Kevin Nyuqen,photo
163576114113950_216400792164815,https://www.facebook.com/163576114113950/posts/216400792164815,2017-02-05T18:34:40+0000,1951,282,0,862452873854960,Maria Hernandez,photo
163576114113950_218164131988481,https://www.facebook.com/163576114113950/posts/218164131988481,2017-02-08T19:10:42+0000,70,1,0,10206107529270743,Khoa Vinh,photo
163576114113950_215269518944609,https://www.facebook.com/163576114113950/posts/215269518944609,2017-02-03T21:58:45+0000,1579,197,0,943521705690121,Peter Nguyen,photo
163576114113950_217637725374455,https://www.facebook.com/163576114113950/posts/217637725374455,2017-02-07T22:21:55+0000,185,4,0,1194843530542974,Nolan Rea,photo
163576114113950_217752812029613,https://www.facebook.com/163576114113950/posts/217752812029613,2017-02-08T03:47:16+0000,162,4,0,1165430820185568,Khash Goshtasbi,photo
163576114113950_217251695413058,https://www.facebook.com/163576114113950/posts/217251695413058,2017-02-07T07:24:14+0000,387,16,0,1624368584513385,Alex Yee,photo
163576114113950_216131575525070,https://www.facebook.com/163576114113950/posts/216131575525070,2017-02-05T09:05:10+0000,991,46,0,247308649013145,Taylor Fallis,photo
163576114113950_217115215426706,https://www.facebook.com/163576114113950/posts/217115215426706,2017-02-07T01:58:24+0000,282,30,0,10205961038304337,Matt Adams,photo
163576114113950_212378035900424,https://www.facebook.com/163576114113950/posts/212378035900424,2017-01-30T05:37:21+0000,2289,86,4,1073142052735816,Arnav Barbaad,photo
163576114113950_217289602075934,https://www.facebook.com/163576114113950/posts/217289602075934,2017-02-07T08:52:15+0000,893,22,0,263565020641691,Nathan Barger,photo
163576114113950_217012162103678,https://www.facebook.com/163576114113950/posts/217012162103678,2017-02-06T21:01:41+0000,840,89,0,10207365422166366,Su Thaw,photo
163576114113950_217495945388633,https://www.facebook.com/163576114113950/posts/217495945388633,2017-02-07T16:31:35+0000,54,8,0,1654519948166502,Matthew Waller,photo
163576114113950_217689462035948,https://www.facebook.com/163576114113950/posts/217689462035948,2017-02-08T00:53:37+0000,111,10,0,1137140909641758,Eric Qu,status
163576114113950_217143742090520,https://www.facebook.com/163576114113950/posts/217143742090520,2017-02-07T03:24:47+0000,429,24,0,1312307652118740,Annabelle Lee,photo
163576114113950_215063922298502,https://www.facebook.com/163576114113950/posts/215063922298502,2017-02-03T14:08:18+0000,244,27,0,955132801215315,Silvano Sebastian,photo
163576114113950_216671175471110,https://www.facebook.com/163576114113950/posts/216671175471110,2017-02-06T07:21:23+0000,327,33,0,1271073943012913,Macie Matlock,photo
163576114113950_216587932146101,https://www.facebook.com/163576114113950/posts/216587932146101,2017-02-06T03:55:59+0000,2334,118,0,1031420283568382,Emma Baker,photo
163576114113950_216985035439724,https://www.facebook.com/163576114113950/posts/216985035439724,2017-02-06T19:46:11+0000,671,121,0,977573315632440,Hayley Gazdik,photo
163576114113950_217689932035901,https://www.facebook.com/163576114113950/posts/217689932035901,2017-02-08T00:55:43+0000,136,11,0,1246646288696337,Oscar Gil Rodriguez,status
163576114113950_216937282111166,https://www.facebook.com/163576114113950/posts/216937282111166,2017-02-06T17:58:47+0000,266,40,0,876642499100418,Westley Martinez,status
163576114113950_216921182112776,https://www.facebook.com/163576114113950/posts/216921182112776,2017-02-06T17:23:11+0000,127,28,0,10204529987512092,Dylan Ler,video
163576114113950_217531552051739,https://www.facebook.com/163576114113950/posts/217531552051739,2017-02-07T17:45:06+0000,7,8,0,876642499100418,Westley Martinez,status
163576114113950_217559368715624,https://www.facebook.com/163576114113950/posts/217559368715624,2017-02-07T18:58:36+0000,323,15,0,1610377035849610,Matt Fernandez,photo
163576114113950_215437172261177,https://www.facebook.com/163576114113950/posts/215437172261177,2017-02-04T05:51:49+0000,1132,175,0,1108939395806823,Saira Shahid,photo
163576114113950_217582108713350,https://www.facebook.com/163576114113950/posts/217582108713350,2017-02-07T19:45:48+0000,96,2,0,926008084172960,Reina Garcia,photo
163576114113950_217635748707986,https://www.facebook.com/163576114113950/posts/217635748707986,2017-02-07T22:15:57+0000,44,2,0,507486682753079,Alejandro Núñez Gutiérrez,photo
163576114113950_217166528754908,https://www.facebook.com/163576114113950/posts/217166528754908,2017-02-07T04:27:44+0000,84,9,0,556538264503164,Jekin Tilva,photo
163576114113950_213380885800139,https://www.facebook.com/163576114113950/posts/213380885800139,2017-01-31T21:34:52+0000,466,123,0,10209131973038708,Janina Tiffany Alvarez,video
163576114113950_216486395489588,https://www.facebook.com/163576114113950/posts/216486395489588,2017-02-05T22:32:14+0000,631,60,0,1057233584317955,Alex Contreras,photo
163576114113950_217083555429872,https://www.facebook.com/163576114113950/posts/217083555429872,2017-02-07T00:33:53+0000,191,7,1,1006940406028953,Austin Gwiazdowski,photo
163576114113950_217594785378749,https://www.facebook.com/163576114113950/posts/217594785378749,2017-02-07T20:18:29+0000,29,1,0,1106780942675543,Matt Nguyen,photo
163576114113950_217067725431455,https://www.facebook.com/163576114113950/posts/217067725431455,2017-02-06T23:51:41+0000,40,6,0,968259286582339,Armin Jorgenson,photo
163576114113950_216689565469271,https://www.facebook.com/163576114113950/posts/216689565469271,2017-02-06T08:15:19+0000,1129,63,0,1553987614617889,Natalie Lauren,photo
163576114113950_216892472115647,https://www.facebook.com/163576114113950/posts/216892472115647,2017-02-06T16:05:30+0000,265,36,0,876642499100418,Westley Martinez,photo
163576114113950_217142518757309,https://www.facebook.com/163576114113950/posts/217142518757309,2017-02-07T03:20:01+0000,47,2,0,1409532632404837,Joshuah Wallace,photo
163576114113950_214603349011226,https://www.facebook.com/163576114113950/posts/214603349011226,2017-02-02T18:29:55+0000,2230,105,0,10153342403085345,Wali Kamal,photo
163576114113950_216533215484906,https://www.facebook.com/163576114113950/posts/216533215484906,2017-02-06T01:13:02+0000,676,19,0,10205961038304337,Matt Adams,photo
163576114113950_216945785443649,https://www.facebook.com/163576114113950/posts/216945785443649,2017-02-06T18:13:33+0000,507,33,0,10202930608825673,Alvin Vuong,status
163576114113950_216633855474842,https://www.facebook.com/163576114113950/posts/216633855474842,2017-02-06T05:51:58+0000,995,90,0,10206257521969387,Sarah Rafiqi,photo
163576114113950_216691395469088,https://www.facebook.com/163576114113950/posts/216691395469088,2017-02-06T08:22:30+0000,69,2,0,1287114621318203,Nazifa Hossain,photo
163576114113950_215257992279095,https://www.facebook.com/163576114113950/posts/215257992279095,2017-02-03T21:11:34+0000,209,26,0,10212354381713863,Renee Torchio Mac Donald,photo
163576114113950_214756785662549,https://www.facebook.com/163576114113950/posts/214756785662549,2017-02-03T01:28:03+0000,1675,50,0,995706707200108,Pippa Spindel,photo
163576114113950_216567558814805,https://www.facebook.com/163576114113950/posts/216567558814805,2017-02-06T02:51:19+0000,665,19,0,859999117404833,Matthew Lin,photo
163576114113950_216675952137299,https://www.facebook.com/163576114113950/posts/216675952137299,2017-02-06T07:39:00+0000,86,1,0,1526751117619323,Derek Rosdahl,photo
163576114113950_214263952378499,https://www.facebook.com/163576114113950/posts/214263952378499,2017-02-02T07:06:28+0000,1232,98,0,176923999438883,Meleeneh Jan,photo
163576114113950_214764252328469,https://www.facebook.com/163576114113950/posts/214764252328469,2017-02-03T01:51:45+0000,972,105,0,1065381260218895,Mayra Varillas,photo
163576114113950_216659035472324,https://www.facebook.com/163576114113950/posts/216659035472324,2017-02-06T06:51:00+0000,567,23,0,10211329473256512,Sophia Favazza,photo
163576114113950_215453985592829,https://www.facebook.com/163576114113950/posts/215453985592829,2017-02-04T06:41:01+0000,1582,72,0,10205419485980697,Arko Dewri,photo
163576114113950_216032668868294,https://www.facebook.com/163576114113950/posts/216032668868294,2017-02-05T04:52:15+0000,353,18,0,1049333471790795,Jonathan Hays,photo
163576114113950_214376882367206,https://www.facebook.com/163576114113950/posts/214376882367206,2017-02-02T11:45:23+0000,441,15,0,10206496836363291,Cameron Keller,photo
163576114113950_216030338868527,https://www.facebook.com/163576114113950/posts/216030338868527,2017-02-05T04:45:00+0000,987,66,0,978320952249384,Steve Hernandez,photo
163576114113950_214787875659440,https://www.facebook.com/163576114113950/posts/214787875659440,2017-02-03T02:56:09+0000,91,8,0,913871085384352,Gisselle Bonilla,photo
163576114113950_214784368993124,https://www.facebook.com/163576114113950/posts/214784368993124,2017-02-03T02:49:38+0000,187,28,0,1238707542810588,Brooke Currier,photo
163576114113950_216570122147882,https://www.facebook.com/163576114113950/posts/216570122147882,2017-02-06T02:57:25+0000,693,81,5,1686610214929036,Izzy Salgado Barrera,link
163576114113950_215865235551704,https://www.facebook.com/163576114113950/posts/215865235551704,2017-02-04T21:29:39+0000,750,96,0,767682006711743,Alex Sun,photo
163576114113950_216980625440165,https://www.facebook.com/163576114113950/posts/216980625440165,2017-02-06T19:35:17+0000,79,5,0,10202930608825673,Alvin Vuong,photo
163576114113950_216344888837072,https://www.facebook.com/163576114113950/posts/216344888837072,2017-02-05T16:29:40+0000,66,9,0,10209248654197945,Sepideh Parhami,photo
163576114113950_216555422149352,https://www.facebook.com/163576114113950/posts/216555422149352,2017-02-06T02:12:52+0000,519,27,0,1237341096281215,Alexandra Lincoln,photo
163576114113950_216629468808614,https://www.facebook.com/163576114113950/posts/216629468808614,2017-02-06T05:45:36+0000,113,3,0,704738629690616,Jasmine Alberto,photo
163576114113950_216683628803198,https://www.facebook.com/163576114113950/posts/216683628803198,2017-02-06T07:55:48+0000,463,3,0,1073142052735816,Arnav Barbaad,photo
163576114113950_216078335530394,https://www.facebook.com/163576114113950/posts/216078335530394,2017-02-05T07:02:50+0000,151,18,0,10153342403085345,Wali Kamal,photo
163576114113950_216583005479927,https://www.facebook.com/163576114113950/posts/216583005479927,2017-02-06T03:39:52+0000,21,2,0,1035812029805163,Melissa Perez,photo
163576114113950_215832362221658,https://www.facebook.com/163576114113950/posts/215832362221658,2017-02-04T20:02:17+0000,328,69,2,1122796101142496,Raquel Lopez,photo
163576114113950_216019345536293,https://www.facebook.com/163576114113950/posts/216019345536293,2017-02-05T04:18:01+0000,1954,73,0,1031868413568852,Ethan Ely,photo
163576114113950_216426655495562,https://www.facebook.com/163576114113950/posts/216426655495562,2017-02-05T19:41:52+0000,394,23,0,968249149888991,Naman Verma,photo
163576114113950_215963165541911,https://www.facebook.com/163576114113950/posts/215963165541911,2017-02-05T02:37:00+0000,1356,85,0,845123095633492,Alejandro Mosqueda,photo
163576114113950_216572422147652,https://www.facebook.com/163576114113950/posts/216572422147652,2017-02-06T03:05:17+0000,38,1,0,787848311340856,Kevin Michael Sabellico,photo
163576114113950_215914845546743,https://www.facebook.com/163576114113950/posts/215914845546743,2017-02-05T00:00:17+0000,1051,23,0,1189416507773629,Vanessa Gutierrez,photo
163576114113950_214677495670478,https://www.facebook.com/163576114113950/posts/214677495670478,2017-02-02T21:45:23+0000,863,83,0,947644545288662,Fred Foos,photo
163576114113950_215328582272036,https://www.facebook.com/163576114113950/posts/215328582272036,2017-02-04T00:55:58+0000,126,13,0,1150804601635486,Kyle Pagdayunan,photo
163576114113950_213995932405301,https://www.facebook.com/163576114113950/posts/213995932405301,2017-02-01T19:24:35+0000,1297,132,0,1553987614617889,Natalie Lauren,photo
163576114113950_215837558887805,https://www.facebook.com/163576114113950/posts/215837558887805,2017-02-04T20:18:41+0000,624,23,0,1441238909221827,Abissai Trujillo,photo
163576114113950_215799182224976,https://www.facebook.com/163576114113950/posts/215799182224976,2017-02-04T18:37:01+0000,419,26,0,1221983034492293,Arthur Costa,photo
163576114113950_215896938881867,https://www.facebook.com/163576114113950/posts/215896938881867,2017-02-04T22:58:52+0000,138,24,0,1108939395806823,Saira Shahid,photo
163576114113950_215279872276907,https://www.facebook.com/163576114113950/posts/215279872276907,2017-02-03T22:27:19+0000,84,18,0,669335439908428,Harvey Wang,photo
163576114113950_214029375735290,https://www.facebook.com/163576114113950/posts/214029375735290,2017-02-01T20:43:28+0000,1976,168,0,1426758840668845,Christina Ly,photo
163576114113950_214525982352296,https://www.facebook.com/163576114113950/posts/214525982352296,2017-02-02T16:01:39+0000,480,52,0,10208474295242807,Ruwan Thilakaratne,photo
163576114113950_214011065737121,https://www.facebook.com/163576114113950/posts/214011065737121,2017-02-01T19:57:39+0000,1940,113,0,1126385730764315,Noa Harriott,photo
163576114113950_214923295645898,https://www.facebook.com/163576114113950/posts/214923295645898,2017-02-03T09:13:09+0000,714,71,0,10205820237445243,Jackie Bear,photo
163576114113950_214103522394542,https://www.facebook.com/163576114113950/posts/214103522394542,2017-02-02T00:09:37+0000,823,119,0,10211329473256512,Sophia Favazza,photo
163576114113950_214962308975330,https://www.facebook.com/163576114113950/posts/214962308975330,2017-02-03T10:31:22+0000,298,30,0,10206496836363291,Cameron Keller,video
163576114113950_214861078985453,https://www.facebook.com/163576114113950/posts/214861078985453,2017-02-03T06:02:52+0000,697,51,0,1198145850280990,Aurora Finley,photo
163576114113950_214266305711597,https://www.facebook.com/163576114113950/posts/214266305711597,2017-02-02T07:15:41+0000,65,7,0,10208975037036754,Ryan Kags,photo
163576114113950_213334529138108,https://www.facebook.com/163576114113950/posts/213334529138108,2017-01-31T19:29:40+0000,1158,79,0,1701957680067838,Minsoo Kim,photo
163576114113950_214811362323758,https://www.facebook.com/163576114113950/posts/214811362323758,2017-02-03T03:50:03+0000,426,159,0,10154106544277033,Aliredha Damji,photo
163576114113950_215490545589173,https://www.facebook.com/163576114113950/posts/215490545589173,2017-02-04T08:16:07+0000,292,13,0,10153342403085345,Wali Kamal,photo
163576114113950_212431122561782,https://www.facebook.com/163576114113950/posts/212431122561782,2017-01-30T08:02:17+0000,691,118,3,10154783474309246,Bade Saykı,photo
163576114113950_212290972575797,https://www.facebook.com/163576114113950/posts/212290972575797,2017-01-30T01:02:10+0000,1128,85,3,931778210268623,Paul Graybeal,photo
163576114113950_215164952288399,https://www.facebook.com/163576114113950/posts/215164952288399,2017-02-03T17:28:21+0000,121,10,0,1206307619450375,Connor Carr,photo
163576114113950_214951728976388,https://www.facebook.com/163576114113950/posts/214951728976388,2017-02-03T10:02:46+0000,145,8,0,1211567248858485,Austin Guo,video
163576114113950_215470565591171,https://www.facebook.com/163576114113950/posts/215470565591171,2017-02-04T07:23:54+0000,40,0,0,1526751117619323,Derek Rosdahl,photo
163576114113950_214881945650033,https://www.facebook.com/163576114113950/posts/214881945650033,2017-02-03T06:59:27+0000,89,27,1,696117853887731,Gonzalo Gutierrez,photo
163576114113950_213614592443435,https://www.facebook.com/163576114113950/posts/213614592443435,2017-02-01T06:57:18+0000,157,37,0,1050679388297157,Allen Wu,photo
163576114113950_214241109047450,https://www.facebook.com/163576114113950/posts/214241109047450,2017-02-02T05:56:40+0000,681,34,0,10207679168919831,Nazee Banayan,photo
163576114113950_215378642267030,https://www.facebook.com/163576114113950/posts/215378642267030,2017-02-04T03:21:19+0000,121,1,0,1681466815455378,River Sween,photo
163576114113950_212347825903445,https://www.facebook.com/163576114113950/posts/212347825903445,2017-01-30T04:10:07+0000,1698,144,16,1134501199896440,Ryland Towne,photo
163576114113950_215236488947912,https://www.facebook.com/163576114113950/posts/215236488947912,2017-02-03T20:03:06+0000,90,11,0,10207786985492428,Keenan Fine,photo
163576114113950_214714452333449,https://www.facebook.com/163576114113950/posts/214714452333449,2017-02-02T23:33:46+0000,170,23,0,793255234143078,Ege Tanboğa,photo
163576114113950_215190778952483,https://www.facebook.com/163576114113950/posts/215190778952483,2017-02-03T18:22:14+0000,120,1,0,1635278623165120,Jasmyn Nekola,photo
163576114113950_213685605769667,https://www.facebook.com/163576114113950/posts/213685605769667,2017-02-01T09:05:51+0000,138,10,0,1176838415707970,Edwin Rivera,photo
163576114113950_214723028999258,https://www.facebook.com/163576114113950/posts/214723028999258,2017-02-03T00:00:11+0000,282,35,0,1197455130348769,Randy Flores,photo
163576114113950_213492932455601,https://www.facebook.com/163576114113950/posts/213492932455601,2017-02-01T02:33:27+0000,686,93,0,10207278536574816,Seline Ting,photo
163576114113950_214874912317403,https://www.facebook.com/163576114113950/posts/214874912317403,2017-02-03T06:36:17+0000,39,3,0,10206175613188601,Alana DeBlase,photo
163576114113950_215238605614367,https://www.facebook.com/163576114113950/posts/215238605614367,2017-02-03T20:10:33+0000,31,1,0,10206496836363291,Cameron Keller,photo
163576114113950_214290495709178,https://www.facebook.com/163576114113950/posts/214290495709178,2017-02-02T08:26:33+0000,340,11,0,1183307495120934,Rudy Klicek,photo
163576114113950_213391619132399,https://www.facebook.com/163576114113950/posts/213391619132399,2017-01-31T22:08:27+0000,1496,35,0,1744759552446995,Aalok Shah,photo
163576114113950_211095186028709,https://www.facebook.com/163576114113950/posts/211095186028709,2017-01-28T03:59:13+0000,295,6,0,1183307495120934,Rudy Klicek,photo
163576114113950_214783878993173,https://www.facebook.com/163576114113950/posts/214783878993173,2017-02-03T02:47:49+0000,39,2,0,10154502295327682,Sew Zhen Tao,photo
163576114113950_214052909066270,https://www.facebook.com/163576114113950/posts/214052909066270,2017-02-01T21:33:07+0000,762,41,0,10205961038304337,Matt Adams,photo
163576114113950_214263759045185,https://www.facebook.com/163576114113950/posts/214263759045185,2017-02-02T07:06:06+0000,210,10,0,1132682656851549,Jacob Stanley,photo
163576114113950_213405455797682,https://www.facebook.com/163576114113950/posts/213405455797682,2017-01-31T22:42:57+0000,695,27,0,1136737436336977,James Cev,photo
163576114113950_213967622408132,https://www.facebook.com/163576114113950/posts/213967622408132,2017-02-01T18:22:20+0000,407,11,0,1699956583553004,Alexandra Kukoff,photo
163576114113950_214145029057058,https://www.facebook.com/163576114113950/posts/214145029057058,2017-02-02T02:26:09+0000,596,23,0,1824030204493558,Raquel Davidson,photo
163576114113950_214593819012179,https://www.facebook.com/163576114113950/posts/214593819012179,2017-02-02T18:06:26+0000,64,3,0,10207619107453052,Joey Wong,photo
163576114113950_214733322331562,https://www.facebook.com/163576114113950/posts/214733322331562,2017-02-03T00:30:07+0000,32,0,0,10154240871939817,Matthew Cruz,photo
163576114113950_214726162332278,https://www.facebook.com/163576114113950/posts/214726162332278,2017-02-03T00:10:12+0000,67,0,0,379593522390864,Simon Ding,photo
163576114113950_211156062689288,https://www.facebook.com/163576114113950/posts/211156062689288,2017-01-28T06:48:28+0000,164,13,1,546229865547253,Chinmaya Aditya,photo
163576114113950_212796635858564,https://www.facebook.com/163576114113950/posts/212796635858564,2017-01-30T21:49:30+0000,820,79,0,1043975765663343,Anissa Carmen,photo
163576114113950_214020995736128,https://www.facebook.com/163576114113950/posts/214020995736128,2017-02-01T20:20:52+0000,523,38,0,1624368584513385,Alex Yee,photo
163576114113950_212832602521634,https://www.facebook.com/163576114113950/posts/212832602521634,2017-01-30T23:29:32+0000,1032,130,0,1198145850280990,Aurora Finley,photo
163576114113950_211051076033120,https://www.facebook.com/163576114113950/posts/211051076033120,2017-01-28T01:57:14+0000,210,30,0,949921608389439,Rebekah Harrison,photo
163576114113950_212851279186433,https://www.facebook.com/163576114113950/posts/212851279186433,2017-01-31T00:39:13+0000,338,26,0,10210360526636906,Ruthe Robison,photo
163576114113950_221670518304509,https://www.facebook.com/163576114113950/posts/221670518304509,2017-02-13T13:09:05+0000,104,13,0,1192604434084856,June Lee,photo
163576114113950_221827428288818,https://www.facebook.com/163576114113950/posts/221827428288818,2017-02-13T19:49:14+0000,603,72,0,10207456425023473,Sam Boardman,photo
163576114113950_221738438297717,https://www.facebook.com/163576114113950/posts/221738438297717,2017-02-13T15:59:14+0000,275,10,0,1035896126518912,Evelyn Escamilla,photo
163576114113950_221820101622884,https://www.facebook.com/163576114113950/posts/221820101622884,2017-02-13T19:30:05+0000,42,5,0,511230492414533,Frank To,photo
163576114113950_221806504957577,https://www.facebook.com/163576114113950/posts/221806504957577,2017-02-13T18:47:49+0000,1368,60,0,1142702779121587,Eve Crabbe,photo
163576114113950_221810258290535,https://www.facebook.com/163576114113950/posts/221810258290535,2017-02-13T18:58:56+0000,28,1,0,10208969510697063,Alvaro Aguilar,photo
163576114113950_221827541622140,https://www.facebook.com/163576114113950/posts/221827541622140,2017-02-13T19:49:28+0000,123,3,0,1237985242929723,Joshua Hartwell,photo
163576114113950_221770678294493,https://www.facebook.com/163576114113950/posts/221770678294493,2017-02-13T17:24:01+0000,101,0,0,10211493147387618,Rawb Yang,photo
163576114113950_214828222322072,https://www.facebook.com/163576114113950/posts/214828222322072,2017-02-03T04:42:09+0000,1234,97,0,1533608559986397,Melissa Folkerts,photo
163576114113950_217679192036975,https://www.facebook.com/163576114113950/posts/217679192036975,2017-02-08T00:28:21+0000,1267,68,0,10153302672912825,Frederick Kennedy,photo
163576114113950_220615761743318,https://www.facebook.com/163576114113950/posts/220615761743318,2017-02-11T18:51:11+0000,424,62,0,966756146676522,Vivek Vinodh,photo
163576114113950_221356195002608,https://www.facebook.com/163576114113950/posts/221356195002608,2017-02-13T00:14:36+0000,20,0,0,1157649024270692,Brian Woo,photo
163576114113950_219178498553711,https://www.facebook.com/163576114113950/posts/219178498553711,2017-02-10T01:52:31+0000,188,23,1,618432748314048,Grace Hawkins,link
163576114113950_220839495054278,https://www.facebook.com/163576114113950/posts/220839495054278,2017-02-12T04:04:46+0000,72,12,0,1183152785068814,Alysa Wang,photo
163576114113950_219307935207434,https://www.facebook.com/163576114113950/posts/219307935207434,2017-02-10T06:01:23+0000,388,130,0,10201275162758001,Kira Hart,photo
163576114113950_220648295073398,https://www.facebook.com/163576114113950/posts/220648295073398,2017-02-11T20:04:24+0000,162,3,0,998431286929335,Jesse Nephew,photo
163576114113950_219081418563419,https://www.facebook.com/163576114113950/posts/219081418563419,2017-02-09T22:40:01+0000,355,44,0,955863401129821,Angela Li,photo
163576114113950_218448481960046,https://www.facebook.com/163576114113950/posts/218448481960046,2017-02-09T04:54:24+0000,313,27,0,1029684197165319,Jessica Stumpf,photo
163576114113950_212280402576854,https://www.facebook.com/163576114113950/posts/212280402576854,2017-01-30T00:25:20+0000,865,51,0,10209610243516570,Chris Schmitz,photo
163576114113950_212884652516429,https://www.facebook.com/163576114113950/posts/212884652516429,2017-01-31T02:22:13+0000,1153,80,0,1317205031655259,Jason Naderi,photo
163576114113950_212857052519189,https://www.facebook.com/163576114113950/posts/212857052519189,2017-01-31T01:02:07+0000,1898,124,0,1781593775462849,James Mullen,photo
163576114113950_214162285721999,https://www.facebook.com/163576114113950/posts/214162285721999,2017-02-02T03:06:49+0000,83,5,0,1139856359390711,Rudy Garcia,video
163576114113950_214238702381024,https://www.facebook.com/163576114113950/posts/214238702381024,2017-02-02T05:52:30+0000,191,20,0,10207743577331346,Ryan Miyahara,photo
163576114113950_213651969106364,https://www.facebook.com/163576114113950/posts/213651969106364,2017-02-01T08:03:18+0000,1108,43,0,955863401129821,Angela Li,photo
163576114113950_212884062516488,https://www.facebook.com/163576114113950/posts/212884062516488,2017-01-31T02:19:34+0000,154,4,0,1184210654962532,Anjali Valentine,photo
163576114113950_210601982744696,https://www.facebook.com/163576114113950/posts/210601982744696,2017-01-27T07:31:29+0000,522,48,1,1269974883012648,Sarshar Jo Hari,photo
163576114113950_213992365738991,https://www.facebook.com/163576114113950/posts/213992365738991,2017-02-01T19:18:15+0000,100,8,0,10205337780419684,Gurjot S Kohli,photo
163576114113950_211114356026792,https://www.facebook.com/163576114113950/posts/211114356026792,2017-01-28T05:02:03+0000,1071,21,1,10203017185068947,Kristie-Valerie Hoang,photo
163576114113950_212992969172264,https://www.facebook.com/163576114113950/posts/212992969172264,2017-01-31T07:22:59+0000,157,11,0,980032552076169,Nguyen Dinh Nguyen,photo
